epoch,lr,loss,iou,val_loss,val_iou
43,0.001,0.3054168608690065,0.7564683952167696,0.294756195172962,0.7633512457858969
44,0.001,0.30445435950680383,0.7567845033189805,0.3076403611026734,0.7506126331876641
45,0.001,0.3038539837395388,0.7551157682954678,0.29873009367658215,0.7570559481019474
46,0.001,0.3004641893009345,0.7593036683967205,0.306000293655829,0.7515568507171956
47,0.001,0.2967332037431853,0.7617495721227316,0.3035492447053962,0.746256745587093
48,0.001,0.2901275607919882,0.7655715305933755,0.2952180085446052,0.7608115358558435
49,0.001,0.2953730265772532,0.7619812472598334,0.29653527366785193,0.7575573979223714
50,0.001,0.2858663078929697,0.7690675040247512,0.2863410998121081,0.7643587008392956
51,0.001,0.2837750446347017,0.7700563155349001,0.29168307286477374,0.7611913566997373
52,0.001,0.2798548155715541,0.7723720570140198,0.28373592903491535,0.7678592309711331
53,0.001,0.27909286065943656,0.7738265105186456,0.3009341637136437,0.7480708202540816
54,0.001,0.2710238838243106,0.7801413956818543,0.29467744094581,0.7591658587976395
55,0.001,0.2723163350943535,0.7772282361723879,0.2920850750957082,0.7633226558860592
56,0.001,0.2687129508408289,0.7809734429681756,0.3078821866879821,0.7534181296055595
57,0.001,0.27157929196717245,0.779643550840334,0.2904540948245836,0.7655425451007604
58,0.001,0.2676502904958195,0.781040432448046,0.2897570348186455,0.7683668517331874
59,0.001,0.2626170764366786,0.7842041234835224,0.28101648266607593,0.7726621578486049
60,0.001,0.2652105247335775,0.7832168676354172,0.2840869827232813,0.7644506352439597
61,0.001,0.26089492310134194,0.7857538914849342,0.2889860808378152,0.7631254895472331
62,0.001,0.2608469019806574,0.7871376802662955,0.2841859221929618,0.7688754428366825
63,0.001,0.2531314505825913,0.7910272289202239,0.29475142267852905,0.7513859295959555
64,0.001,0.2547784979854311,0.7910103262881433,0.27433894026891986,0.7723892587083073
65,0.001,0.2506834032634894,0.7941129336246424,0.28846169849158276,0.762010952677828
66,0.001,0.24935707378955113,0.7937523089437102,0.2799700201735666,0.7699735276849251
67,0.001,0.24825348001387385,0.7953118869732162,0.2789797201575969,0.7700757649453833
68,0.001,0.2454983415229926,0.7983941130285906,0.28120154825595056,0.7675916818136679
69,0.001,0.24366233675252824,0.7981557663446631,0.28174716128190985,0.7667917319591911
70,0.001,0.24041614699221792,0.7998957916009003,0.26943439575052075,0.7757324972730106
71,0.001,0.23717826776324757,0.8033128428986402,0.2741176289296433,0.7738749123758871
72,0.001,0.23292521316380727,0.8054255048386677,0.2721261695439636,0.7729630044090071
73,0.001,0.23293167388155347,0.80573382168419,0.2752688234973802,0.7708834609184853
74,0.001,0.2320002762689477,0.8050218287262738,0.27188497080868884,0.7758719157170764
75,0.001,0.23235093441510957,0.8070096503223049,0.2870656502812276,0.7587742181140069
76,0.001,0.23068957480173263,0.8077266554360333,0.27562483838895563,0.7694843001444339
77,0.001,0.2267979108506725,0.8097824334205347,0.2782356954610395,0.7700681028388718
78,0.001,0.227248207503368,0.8119707913612788,0.27285362467935437,0.771963339862088
79,0.001,0.22402023470827512,0.8125528694973267,0.2707732377551761,0.7769101801751709
80,0.001,0.21992297044822148,0.8164211152178684,0.27637603996770654,0.7727815341637414
81,0.001,0.22124450216217648,0.8160690698920725,0.2838387989950745,0.7642945895959503
82,0.001,0.21805157086678914,0.8174626195930913,0.2673077176917683,0.7779610834247462
83,0.001,0.21775053577527168,0.8185847983985145,0.27296172135432245,0.7763773568719194
84,0.001,0.2164270504717789,0.8207155700201239,0.28502426317086804,0.7627869093979225
85,0.001,0.21537230489036394,0.8219714265405434,0.27759534214796283,0.7691663496294209
86,0.001,0.21308977553059186,0.8222257178440144,0.26937815918046026,0.77668912578819
87,0.001,0.2127526126328915,0.8195494635783073,0.27326728809963574,0.7745148706719216
88,0.001,0.2111555915030222,0.8230840945107163,0.27108691980245087,0.7761527581885083
89,0.001,0.20700483449867793,0.8270981565598532,0.27085054191676056,0.7729270086169147
90,0.001,0.2044769155364188,0.8288728704274559,0.2730864337074898,0.7742033213154292
91,0.001,0.20935010354197214,0.8242102451654668,0.27271065975837555,0.7740398715686492
92,0.001,0.2059212194548713,0.8276471134889059,0.2729679323703404,0.7693930772913956
93,0.001,0.2041952924595939,0.8292468296532024,0.2718888808616065,0.775672985967796
94,0.001,0.2037718952411697,0.82919958072143,0.2805679992960376,0.7708133964637288
95,0.001,0.19898386246391706,0.8335079469942283,0.2710946645190122,0.7764320618333054
96,0.001,0.2023176582796233,0.830538865442202,0.2722419122226625,0.773575280175734
97,0.001,0.1985707433805579,0.8327226248921872,0.26914520920972107,0.7752975775055115
98,0.001,0.20049246619381603,0.8310983493998356,0.2683510458163122,0.7768039364640362
99,0.001,0.1962870958128146,0.8343251187083834,0.26511144237556006,0.7759841118848553
100,0.001,0.19444961591608942,0.8360728610173569,0.26839071323749103,0.7740191003613646
101,0.001,0.19507161548568142,0.8356029755283587,0.27100236354609253,0.7705117033538147
102,0.001,0.19455927258564365,0.8363929519527628,0.2645675933408172,0.7766941054345087
103,0.001,0.19259207577459395,0.8381772581750878,0.26847560485832306,0.7731612181430247
104,0.001,0.19084425045857353,0.8388608433218703,0.2665813622974124,0.7775249785341565
105,0.001,0.18998939946057306,0.8386530421083646,0.2742632051466011,0.7739295238708876
106,0.001,0.1886531678693635,0.8406563111258296,0.2643662175170989,0.7794282376748325
107,0.001,0.18544797797406476,0.8437083702186327,0.27107041414547345,0.7747206872537887
108,0.001,0.1859205188968825,0.8425178306382626,0.27142469449476764,0.7727889394725879
109,0.001,0.1827503681064598,0.8444490365804156,0.2671952894318245,0.7780535478597148
110,0.001,0.18314773731288456,0.8456519788050633,0.2733377487998706,0.7719732143971829
111,0.001,0.18185536119909512,0.8455884975373184,0.27371890083132056,0.7719792462094144
112,0.001,0.18015747147774885,0.8479380851316785,0.2650372480215291,0.7784751939903638
113,0.001,0.18126991456226696,0.8458161428084736,0.26704481762388477,0.7766229883558524
114,0.001,0.1789323231944489,0.8481463201588176,0.2784949952199054,0.768528354187892
115,0.001,0.17881740366537419,0.8484202514405071,0.2650311266480698,0.7789224878934128
116,0.001,0.17865839733609132,0.847754955904281,0.26535931488742,0.7779287333965984
117,0.001,0.17825748322028961,0.8482905491170931,0.2687426874406724,0.7758396650673394
118,0.001,0.17522684824726883,0.8510276069584414,0.2602669057167566,0.781018118103969
119,0.001,0.17279273984096352,0.8524488267559381,0.2653864173314317,0.7778221686235037
120,0.001,0.17422833246371103,0.8525826475717476,0.2692108726784175,0.777373877050138
121,0.001,0.17395041749945708,0.8518035956657436,0.262457276580362,0.7802076302143685
122,0.001,0.17037516164164695,0.856418596807119,0.2665473480705216,0.7773007377271353
123,0.001,0.17010285864983285,0.8549046745032324,0.26476007217003894,0.7781522322613396
124,0.001,0.1700135771303423,0.8549370746438775,0.2662204036363971,0.7771241498325439
125,0.001,0.16942047519934555,0.8558116606639468,0.27354173321026587,0.773809119104742
126,0.001,0.16990438325419313,0.8555377495678104,0.27296049828114716,0.7721122045957473
127,0.001,0.1691391679739195,0.8565537820047608,0.27005606477439636,0.7755800218939034
128,0.001,0.16878855556604408,0.8569717396054708,0.27276388976884924,0.7709860821034816
129,0.001,0.1689110936981345,0.8567832716396202,0.2648513208736073,0.7770843094151313
130,0.001,0.16391705216041633,0.8587244118623492,0.26902789937648847,0.7748501198879814
131,0.001,0.16602880658493155,0.8585778159974793,0.26433049642992584,0.7801079245096871
132,0.001,0.1647279905598788,0.8599809728547229,0.2642981449488123,0.7799168257946435
133,0.001,0.16486503467673347,0.8591382442108056,0.270270209891994,0.7751862017598897
134,0.001,0.16268241210352807,0.8601452495187348,0.2683428270896904,0.7760381676944585
135,0.001,0.1635387431948431,0.8605963596373611,0.2658935368296657,0.7780979458809375
136,0.001,0.16268635313544008,0.8610579852369027,0.2674725764824939,0.7752305360033538
137,0.001,0.16144924465980795,0.863491323684278,0.2658509064333241,0.7780021903810317
138,0.001,0.16155164472995295,0.8615166367771236,0.26425653984659747,0.7791556652947134
139,0.001,0.1592114328569363,0.8635104727667547,0.267728696168647,0.7754797637320056
140,0.001,0.15915118098732026,0.8633462388345403,0.2640002142534897,0.7788693020224035
141,0.001,0.15811358194147784,0.8643615458727825,0.26756485766572913,0.778165134676759
142,0.001,0.15665362166270377,0.8660654084485607,0.2682006023382481,0.7775871405834955
143,0.001,0.15699442813084238,0.8659711556074011,0.26499918880669965,0.7782971345213895
144,0.001,0.15838605260092115,0.8643262349757886,0.26644289346316113,0.7764394000992791
145,0.001,0.15618736675334355,0.8655242142237624,0.2679021624708364,0.7764353339425941
146,0.001,0.15503527368936273,0.8672877222721102,0.2705369690661374,0.7747868184306383
147,0.001,0.1543102732430848,0.8677854026806044,0.26574933505341,0.7795402190322825
148,0.001,0.1551578152510855,0.8658666647932289,0.2663113765801366,0.7788076638202485
