epoch,lr,loss,iou,val_loss,val_iou
26,0.001,0.5396377912589482,0.46100410370713313,0.3486325007952829,0.6239112320262038
27,0.001,0.5440549820661544,0.4480786299748819,0.3456635292738782,0.6295833464656432
28,0.001,0.5615112658057894,0.43786333062850413,0.31987242565036245,0.7795459632253765
29,0.001,0.5247561527150018,0.47220960358934666,0.316921248342643,0.7700003833119211
30,0.001,0.5386959263256618,0.47941282016643405,0.3462590945360924,0.7115682046382482
31,0.001,0.5199028570737158,0.49054724607187117,0.31231440715094055,0.7594762556012509
32,0.001,0.5374790349176952,0.4867620852349738,0.34082677684644785,0.6813556896597952
33,0.001,0.5308507174253464,0.46140633368164297,0.3445749347532347,0.6886294224227466
34,0.001,0.5140056959220342,0.5282508454612335,0.3205153729991981,0.7454569001869592
35,0.001,0.5615465423890522,0.4511638825364468,0.3142592805136141,0.7718169991982968
36,0.001,0.5448004946112632,0.4645626431736058,0.4722978623312139,0.36292687022165143
37,0.001,0.5579579195805958,0.4337817554286459,0.310921585114401,0.7528830260985634
38,0.001,0.5470311245747975,0.4728315093658231,0.31247449207560446,0.7725913223565822
39,0.001,0.5559377589396068,0.43210093979693126,0.3547376470633673,0.6136838429723475
40,0.001,0.5496153167315891,0.4416876843623543,0.3406087091172717,0.6477685079456091
41,0.001,0.555354346547808,0.4506874199016067,0.33819294580361176,0.750629191700967
42,0.001,0.5281779710735593,0.4737603993297303,0.38089361002012506,0.5339807048461738
43,0.001,0.562135169335774,0.450338691256516,0.3543769326922732,0.6253318595514574
44,0.001,0.5559629657438823,0.4488993791955415,0.3440215297016809,0.782039624338826
45,0.001,0.5482094002621515,0.44186414523991796,0.32298261977175374,0.7380017212586728
46,0.001,0.527995252609253,0.4902405090136073,0.36808224579193416,0.6667039994365186
47,0.001,0.5426898986101151,0.45976290770811395,0.33556765530033045,0.7359458237013384
48,0.001,0.5441305607557296,0.4472922640911111,0.34424327022240253,0.6247333976264394
49,0.001,0.5709632801158088,0.4385520185284048,0.33163164784051347,0.7591212928310247
50,0.001,0.5521482682653835,0.4695767284510886,0.32761116850842786,0.678791032184939
51,0.001,0.5790594986506871,0.4100970214500029,0.31688879711347967,0.7924630048287944
52,0.001,0.6183549455233983,0.35802175474125253,0.35338700157043346,0.6184273229689105
53,0.001,0.551534789800644,0.46262258355941627,0.32176302527193495,0.7546407231859331
54,0.001,0.5666750618389674,0.4275941041824165,0.4811672970281377,0.3782378121434593
55,0.001,0.550776310477938,0.475259965245553,0.31032214342911474,0.7808222336685123
56,0.001,0.5608090611440795,0.45552476543970655,0.3127626638819739,0.7918138795882238
57,0.001,0.588104356612478,0.42344713121803296,0.3649447108502914,0.6307713967503209
58,0.001,0.5723786311490195,0.44752695591190084,0.37174499278815193,0.593933312379833
59,0.001,0.5730478818927492,0.43531325041361923,0.3176579787213607,0.7876397868833231
60,0.001,0.600731139097895,0.40121338779427723,0.3180210116282901,0.7353790529644431
61,0.001,0.5837591367108481,0.4469816864078549,0.33365747279543895,0.7969472837298055
62,0.001,0.580170772756849,0.41823642830524344,0.3518241683147132,0.6854168259867428
63,0.001,0.5759911285979408,0.47392259038586015,0.3230947791681595,0.7928787189663286
64,0.001,0.5855101087263652,0.4223465096412359,0.3246255713213381,0.7794188486232253
65,0.001,0.6034659624099732,0.4056799246126599,0.3495413579338386,0.7436147444715058
66,0.001,0.6263233023030418,0.38151843549673536,0.3501148947193105,0.7459891708055936
67,0.001,0.6134598174265453,0.41847503058825175,0.4419791564822621,0.46803546806065194
68,0.001,0.606144718187196,0.38553297322913066,0.3356655792621531,0.743373871875735
